threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,highlight,res_id,js-response,threadview_response_body_link (2),js-ng-setting href,js-response href
"垢版
|
0503 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 10:10:59.16","中国の気に入るような発言を繰り返していれば
それで日本の安全が維持できると考えている立民の
バカどものほうが、よっぽど、「安全保障オンチ」なんだよ。
現実をしっかり見ろ、バカ野党。
日本がチベットやウィグルのようになっても
かまわないというのか？",,,,ID:DsF5X8Sy,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0504 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 10:15:30.48",ハニトラか？と思ったけどこんなクイズぐらいしか使えない小物じゃ役に立たないしな。,,,,ID:bEcaui4X,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0505 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 10:24:00.84",">>1
ところで
せつけんはどこへ消えた",,>>1,,ID:lScCNxlM(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0506 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 13:24:51.43",">>394
おいおい、小西なんて一言喋っただけでキチガイってわかるレベルだぞwww

あ、ゴミ屑キチガイ糞キムチもキチガイしかいないから、分からないかwwwww",,>>394,,ID:p+H9ZXX6,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0507 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 13:53:17.70",ヒョットコ界隈ではヒーローじゃないのか？,,,,ID:sVBNkaKX,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0508 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 13:57:06.60",うちの馬鹿がどーもすいません（千葉県民）,,,,ID:OPCwXErB(1/2),1,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0509 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 14:14:52.58",">>55
ｗ",,>>55,,ID:U6PshQNR,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0510 恒点観測員334号 2025/11/23(日) 14:16:25.13",">>508
もう1人のバカ(ヤジ議員)もなんとかしてください",,>>508,,ID:Ir7zPUmW,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0511 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 14:26:45.41","千葉はもう立憲だけは止せよ
定数削減は確かに必要だ",,,,ID:dk6ydsQ4(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0512 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 15:45:56.68",日本にいらないモノ　立民ソーカ公明共産,,,,ID:HSPSy/GB,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0513 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 16:42:59.80",立憲民主党は民主主義世界の敵です,,,,ID:fkHQk4n0,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0514 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 20:50:23.31",コニタンまだ日本にいるの？,,,,ID:uQvZhbvj,1,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0515 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 20:53:24.34","小西はクイズしか才能ないのに、そのクイズすら毎日作らない
小梅太夫は毎日チクショーで毎日意味不明な哲学を投げ掛けてくる
だから小梅太夫の方が偉い",,,,ID:eYvxQDTp,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0516 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 20:54:24.28",千葉県民の恥　日本の恥　人類の恥,,,,ID:OPCwXErB(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0517 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 20:59:11.59","全部訴えれば良い
裁判所もまたお前かと思うだろうけどｗ",,,,ID:bFZyOkeN,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0518 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/23(日) 23:36:29.90",猿小西乙ｗ,,,,ID:BVNxlT1u,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0519 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 02:34:49.54",猿小西先生マンセーｗ,,,,ID:TKAfkrNG,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0520 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 02:35:53.78",">>514
ドイツに亡命移民しようとしたのも、未だに日本に何故か居る……",,>>514,,ID:DK1hvZiz,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0521 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 08:02:54.64",立憲共産党はたまには個人攻撃じゃなくてまともな政策提案してみろ,,,,ID:p9B62IF+,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0522 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 08:10:12.08",">>1

中国への影響も考えないで、ネトウヨ層へのリップサービスをやらかした結果。
並みの政治家でも、中国を怒らせたら日本経済に多大な影響が出ることを真っ先に考える。

自分が誉められたい一心で後先考えず行動する。その発想が幼児レベルなのが高市",,>>1,,ID:/inStWCt,1,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0523 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 09:07:25.30","w
【発信国情報】X、プロフィール上に「VPN使用の有無」も表示か… ★2 [BFU★]
https://asahi.5ch.ne...s/dat/1763906780.dat",https://asahi.5ch.net/newsplus/dat/1763906780.dat,https://asahi.5ch.ne...s/dat/1763906780.dat,,ID:D2OgPRBB,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0524 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 14:01:53.54",世間オンチで立民神経だけで生きてるんです,,,,ID:fi6EvwCi,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0525 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 16:38:29.53",">>394
と、キチガイ立憲狂惨党員が妄想中",,>>394,,ID:A+XQPmXc,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0526 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/24(月) 16:57:47.58",ここから批判コメントした国民を非難するんだろ？国会議員の立場で,,,,ID:2c91Bl3P,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0527 恒点観測員334号 2025/11/24(月) 19:03:15.16",">>522
鳩山由紀夫かな？",,>>522,,ID:mxAh+KdG,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0528 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 09:27:44.48","フランケン岡田とヒョットコ小西
立憲の支持率を下げまくり",,,,ID:kECZyhEO(1/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0529 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 09:38:48.52","岡田さんは真面目すぎて融通が効かない結果やらかしてしまう
クイズ王や米山よりマシというか逆にたちが悪いというか",,,,ID:MImuz671,3,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0530 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 09:41:47.79",全員を訴えるの？,,,,ID:38bSJ6vM,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0531 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 09:46:30.34","中獄が怒っても大喜利
日本経済は盤石",,,,ID:kECZyhEO(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0532 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 09:48:54.53",">>529
へ？確信犯だろ
家業のイオン中国事業を安泰にするために
単に見通しが甘くて滑っただけで

どこが真面目？あの答弁のやりとりフルで見てそう言えるの？",,>>529,,ID:8ok+Pqsz,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0533 店内脱糞党 2025/11/25(火) 09:53:08.37",ウンチにオンチとか言われてもw,,,,ID:/Jg1lZSY,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0534 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:05:11.09",">>529
岡田は放火犯だろ",,>>529,,ID:5UwxuFYQ,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0535 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:06:46.84","人の足を引っ張るしか能の無い奴
情けない、策をなき政治家",,,,ID:/X9ynYXK(1/3),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0536 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:07:15.10","人の足を引っ張るしか能の無い奴
情けない、策をなき政治家",,,,ID:/X9ynYXK(2/3),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0537 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:09:29.61",小西は近ちゃんの足の裏を舐めていればいい,,,,ID:/X9ynYXK(3/3),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0538 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:55:33.31",">>1
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
タカイチ辞めろ！ドドンガドン！
　
立憲民主党支持者です。アジアとの恒久的平和を希望する日本市民の怒りの叫びを聞け！",,>>1,,ID:RwwhcwOp,1,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0539 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:58:15.07",">>529
兄弟がイオンと東京新聞の関係者
自分の利益のために利敵行為している自覚がない",,>>529,,ID:P7yAR+rx,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0540 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 10:59:42.58",">>538
立憲のゴキブリ死なねーかなぁ",,>>538,,ID:zuxrEQRR,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0541 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 18:12:15.17",早く亡命しろよｗ,,,,ID:tl5Io0FZ,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0542 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 18:29:54.35","小西議員の世論を読みきれない政治音痴ぶりに失笑
次回の選挙で立憲民主党どうなっちゃうのかなぁ～(笑)",,,,ID:aqgeiiCs,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0543 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 18:43:32.26","立憲の代議士たちは「いい加減にしてくれ」と思ってそう
解散ないし参院千葉選挙区余裕だし",,,,ID:HXBVB2LZ,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0544 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 19:04:43.25",口がひん曲がってるよな,,,,ID:FyfJWIkr,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0545 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/25(火) 19:24:56.46","シナにも不利益があるからキンペーはトランプに泣きついたんだろ
シナの経済崩壊の状況は報道されてる以上に大きいんだろうな

テレ朝で中国大使が出演者を論破『オーストラリアの先例に学び、中国の威圧に負けてはいけない』
https://hayabusa9.5c.../news/1764061419/l50

>日本の不利益ばかりマスコミは垂れ流すが、中国側での不利益は全く報道されない。",https://hayabusa9.5ch.net/test/read.cgi/news/1764061419/l50,https://hayabusa9.5c.../news/1764061419/l50,,ID:MC0naNyE,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0546 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 01:17:22.42",">>333
金門島占領した時点で米軍がお出ましするんですが。",,>>333,,ID:6G3PcbfT,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0547 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 01:54:17.02","日本の野党には中国をパージするという選択肢がないからね
日本国民とは分かり合えないんだわ",,,,ID:zgCLU2bM,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0548 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 06:01:22.83",">>1
知能が猿並みかよ",,>>1,,ID:W4m2wZBe,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0549 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 11:08:50.95",">>1
全然要せてない
小学生未満の悪口
こないだホリエモンも話した時もそうだけど
こいつ他人を馬鹿にした前提でしか話せないのか？",,>>1,,ID:SM2YBLL0(1/2),1,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#
"垢版
|
0550 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 11:11:23.87",小西洋之がとんでもないオンチなのは皆さんに伝わり続けてると思うよ,,,,ID:SM2YBLL0(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0551 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/26(水) 13:28:13.29",">>549
自分に自信満々だからな。
なお現実。",,>>549,,ID:v3Et/fUm,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0552 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 07:38:59.80",こんなのが千葉代表,,,,ID:C3c9YWOp,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0553 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 07:42:16.54",">>1
中国のことは批判しない立憲",,>>1,,ID:t0oy579N,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0554 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 09:08:25.41",どっかのネジ抜けてるんやろうな,,,,ID:FiIQdNUO,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0555 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 15:29:35.39",">>1
おまえらが信じてる　高市発言　っていうのは、　全部、　岡田質問　に読み換えて、国民は見ているんだがな。",,>>1,,ID:k4AaOnJ9,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0556 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 15:52:16.90","小西になにを期待してるんだ
こいつは立憲のお笑い担当",,,,ID:V/Vjw+fG,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0557 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 15:54:22.60",ピエロ担当,,,,ID:ZAf7hqTv(1/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0558 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 15:58:33.90",こんな不良品送り出してごめんなさい（千葉県民）,,,,ID:frfYMigo,,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
"垢版
|
0559 <丶｀??>（??ω?｀）（｀ハ?　 ）さん 2025/11/27(木) 15:59:59.01",石破を送り出した鳥取には及ばない,,,,ID:ZAf7hqTv(2/2),,,https://itest.5ch.net/lavender/test/read.cgi/news4plus/1763767873#,
